order_id,ship_date,ship_mode,customer_id,postal_code,date_id,delais_livraison
CA-2017-138695,2017-06-03,standard class,KC-16675,32303,749,6
CA-2018-107461,2018-12-26,second class,PK-19075,29203,164,5
US-2017-133879,2017-03-28,standard class,KT-16465,60623,750,7
CA-2018-157483,2018-11-18,standard class,EP-13915,48227,281,7
US-2018-132059,2018-09-29,standard class,AP-10915,80525,330,6
CA-2018-105235,2018-12-11,standard class,SM-20950,10011,208,6
CA-2018-152912,2018-11-12,second class,BM-11650,21044,34,3
CA-2015-123498,2015-11-09,first class,TC-20980,77041,751,2
CA-2018-159352,2018-03-17,standard class,KB-16585,1852,752,5
US-2018-146416,2018-10-22,second class,JE-16165,95695,143,2
US-2016-163783,2017-01-01,standard class,DR-12940,60610,14,5
CA-2018-123981,2018-10-08,standard class,RW-19630,10035,227,6
CA-2018-158953,2018-06-08,standard class,ML-18040,77489,334,4
CA-2015-165428,2015-09-04,first class,JL-15130,77036,753,3
CA-2016-149384,2016-07-10,same day,EH-13945,85281,754,0
CA-2018-164000,2018-12-22,standard class,AH-10030,19134,339,4
CA-2015-164224,2015-05-20,second class,TT-21070,44312,755,2
CA-2015-158372,2015-11-16,standard class,RD-19900,92037,756,6
CA-2017-108882,2017-01-15,standard class,LA-16780,93727,757,6
US-2018-108245,2018-09-27,standard class,SH-19975,77581,496,5
CA-2015-142314,2015-12-28,standard class,SF-20200,47374,758,5
CA-2017-132409,2017-06-01,standard class,TH-21235,19134,373,6
CA-2018-150189,2018-07-10,first class,VG-21790,94403,111,2
CA-2015-114433,2015-05-17,standard class,NP-18325,94601,8,4
CA-2018-104640,2018-11-16,standard class,FH-14275,10024,395,6
US-2016-137008,2016-10-08,standard class,JP-15460,8701,562,6
CA-2015-108189,2015-10-05,first class,ES-14080,85281,759,3
CA-2015-154641,2015-08-16,standard class,KL-16645,10035,364,5
US-2018-156356,2018-04-22,standard class,ND-18370,77095,434,6
CA-2017-138933,2017-04-27,first class,JL-15130,92503,357,3
CA-2017-146836,2017-05-02,same day,CC-12475,10024,374,0
US-2017-127971,2017-11-27,standard class,DW-13195,77095,53,7
US-2017-140809,2017-02-03,first class,CK-12760,22204,760,2
CA-2018-113355,2018-12-05,standard class,SJ-20215,75051,71,4
US-2018-140907,2018-12-12,second class,BP-11185,98103,323,2
CA-2017-159730,2017-09-21,standard class,SJ-20125,98103,31,4
CA-2018-110373,2018-10-30,second class,MA-17560,60610,761,3
CA-2017-155474,2017-07-14,standard class,CC-12220,98105,538,6
CA-2016-155453,2016-08-14,standard class,RA-19885,32216,76,5
US-2017-161844,2017-12-14,second class,DK-12835,37064,10,5
US-2017-162103,2017-11-17,standard class,LB-16795,60035,310,4
CA-2015-151554,2015-11-15,first class,CM-11815,77506,598,1
CA-2015-140662,2015-11-19,first class,TS-21205,94109,574,2
CA-2017-122518,2017-03-08,second class,RF-19345,33180,664,4
US-2015-126571,2015-10-15,standard class,JF-15565,19120,762,4
CA-2015-143840,2015-05-29,standard class,EH-14185,35601,763,7
CA-2015-115980,2015-07-19,standard class,VW-21775,57103,764,4
CA-2016-155145,2016-12-29,second class,KN-16450,93277,14,2
CA-2018-116358,2018-11-06,standard class,KM-16225,66212,765,4
CA-2015-102988,2015-04-09,second class,GM-14695,22304,766,4
US-2015-117170,2015-09-24,standard class,KT-16465,27604,767,7
CA-2018-150525,2018-02-25,standard class,JP-16135,74403,241,5
CA-2016-157770,2016-12-15,first class,RD-19585,92592,291,2
CA-2017-167290,2017-11-04,standard class,JF-15295,48310,768,5
CA-2015-106264,2015-12-30,standard class,CK-12595,92024,94,4
CA-2015-138023,2015-08-18,first class,KH-16510,75081,769,3
US-2016-110569,2016-05-30,standard class,EB-13870,85023,237,7
US-2015-159926,2015-11-22,standard class,CS-11950,19140,638,4
CA-2015-104738,2016-01-01,second class,SP-20620,78041,97,2
CA-2017-111416,2017-09-22,standard class,LW-17215,10035,31,5
US-2015-133130,2015-10-01,standard class,TH-21100,92037,770,4
CA-2018-169978,2018-12-28,standard class,HG-15025,11572,131,4
CA-2018-161739,2018-11-15,second class,EB-13750,78664,395,5
CA-2016-165057,2016-09-15,standard class,SC-20725,92374,771,4
CA-2015-134551,2015-12-25,standard class,TS-21505,38401,349,5
CA-2016-120810,2016-07-27,standard class,TH-21550,10009,772,4
CA-2015-165309,2015-11-15,standard class,KD-16270,77095,773,4
CA-2018-122595,2018-12-20,standard class,GM-14455,60653,774,6
US-2018-109253,2018-08-22,first class,PR-18880,94601,252,1
CA-2017-145982,2017-09-01,second class,TB-21055,2169,225,5
CA-2016-112014,2016-08-20,standard class,ON-18715,92399,775,7
CA-2018-154732,2018-11-07,first class,AH-10195,60623,290,2
CA-2017-147536,2017-12-31,standard class,AR-10510,10024,409,5
US-2015-134733,2015-09-28,standard class,BM-11650,92037,776,5
US-2015-150434,2015-07-24,standard class,CA-12310,6010,777,5
CA-2018-100335,2018-09-13,standard class,NF-18595,60610,171,6
CA-2017-139234,2017-05-10,standard class,AF-10870,60610,626,4
CA-2016-139962,2016-12-20,standard class,Dp-13240,2151,291,7
CA-2017-130050,2017-07-18,second class,MC-17425,77036,65,2
CA-2015-165379,2015-07-15,standard class,BM-11650,75217,778,6
CA-2018-123778,2018-09-30,standard class,BS-11755,94122,330,7
CA-2016-161718,2016-12-10,standard class,SO-20335,11550,689,6
CA-2018-142867,2018-03-21,standard class,PO-19180,77095,238,4
CA-2018-103156,2018-11-24,first class,TD-20995,19120,40,1
US-2018-162208,2018-08-30,first class,SP-20620,33614,499,3
CA-2016-130659,2016-12-09,second class,MS-17365,10035,689,5
CA-2018-148404,2018-10-11,standard class,Dp-13240,28205,476,4
CA-2018-101077,2018-03-30,second class,DB-13660,75081,522,5
CA-2015-166471,2015-08-13,standard class,MG-17650,98103,99,4
CA-2015-105340,2015-11-25,first class,EH-14185,77506,660,3
US-2018-148362,2018-07-08,standard class,KF-16285,46203,779,7
CA-2015-102274,2015-11-26,standard class,DH-13075,40475,780,5
CA-2016-129700,2016-05-05,first class,LA-16780,60477,96,1
CA-2018-168739,2018-06-05,standard class,HZ-14950,77095,116,7
US-2015-150119,2015-04-27,standard class,LB-16795,43229,413,4
US-2018-150847,2018-05-06,standard class,JF-15490,43229,465,6
CA-2017-100244,2017-09-24,standard class,GM-14695,94122,781,4
CA-2017-116540,2017-09-02,same day,SS-20590,53711,402,0
CA-2016-151841,2016-05-02,standard class,TC-21475,80013,317,5
CA-2017-134803,2017-06-03,standard class,CL-12565,90004,749,6
CA-2018-148264,2018-12-09,first class,LF-17185,90301,132,1
CA-2018-131212,2018-12-09,standard class,AB-10165,98006,208,4
US-2016-100531,2016-09-29,first class,NM-18520,60610,782,2
CA-2018-152583,2018-10-30,same day,RA-19945,75217,429,0
CA-2018-168858,2018-11-23,standard class,JD-16150,10011,95,4
CA-2017-158869,2017-08-07,first class,AH-10690,10024,783,1
CA-2017-162614,2017-10-13,standard class,TB-21250,90049,784,6
CA-2015-168592,2015-09-14,standard class,DP-13390,94110,58,6
CA-2015-157609,2015-03-21,second class,KN-16705,27604,785,5
CA-2018-136448,2018-09-18,first class,AS-10090,19143,90,2
CA-2018-114258,2018-11-10,second class,EM-13825,75081,290,5
CA-2016-152611,2016-02-23,second class,KA-16525,8861,669,3
CA-2018-128699,2018-12-05,second class,ND-18370,32216,642,2
US-2016-147242,2016-09-14,standard class,EH-13765,2151,187,4
CA-2016-100888,2016-04-10,standard class,MH-17455,28540,650,4
US-2017-150035,2017-12-05,standard class,CL-11890,94122,38,4
CA-2018-122644,2018-11-17,standard class,SF-20965,43229,80,5
CA-2018-111815,2018-03-10,standard class,EP-13915,48127,382,7
CA-2017-144911,2017-11-30,first class,RW-19630,66212,492,3
CA-2015-143385,2015-09-05,standard class,SJ-20500,87505,786,5
CA-2017-131289,2017-12-14,standard class,SP-20620,94110,377,6
CA-2017-151169,2017-10-26,standard class,MY-18295,19711,115,5
US-2017-134761,2017-11-30,same day,DB-13210,28601,787,0
CA-2016-157322,2016-07-06,standard class,RH-19600,60188,647,4
CA-2018-142034,2018-09-28,standard class,KB-16240,56301,788,4
CA-2017-107328,2017-08-15,standard class,CA-12055,90036,500,7
CA-2017-108616,2017-10-03,standard class,JK-15730,36608,263,4
CA-2018-125115,2018-04-10,same day,RD-19930,78745,260,0
CA-2015-166863,2015-06-24,standard class,SC-20020,75023,789,4
CA-2017-168536,2017-12-24,standard class,SC-20800,39212,790,4
US-2017-113649,2017-08-12,first class,HA-14920,28314,791,3
CA-2016-168767,2016-04-15,standard class,DM-12955,95823,792,5
CA-2017-114482,2017-11-25,second class,DM-13345,50315,731,4
CA-2017-137673,2017-09-10,standard class,ML-17395,92105,141,5
CA-2018-148922,2018-12-15,second class,SU-20665,39212,323,5
CA-2017-130680,2017-06-29,standard class,BD-11320,92024,793,5
CA-2016-141145,2016-09-23,standard class,DB-13405,32839,12,6
US-2017-152835,2017-05-23,standard class,RP-19855,47905,478,4
CA-2017-155565,2017-05-28,same day,EH-13765,10035,749,0
CA-2015-110849,2015-04-23,standard class,JL-15835,90049,794,5
CA-2015-158771,2015-05-09,same day,SB-20290,42420,251,0
CA-2017-157511,2017-09-20,first class,SV-20365,43229,23,2
CA-2018-121216,2018-12-25,second class,MM-17920,77840,795,2
CA-2018-155292,2018-11-01,first class,RD-19810,40475,429,2
CA-2017-152555,2017-04-02,second class,ME-17320,60653,796,4
CA-2018-107832,2018-11-26,second class,FH-14275,19120,40,3
CA-2015-120838,2015-03-26,second class,PO-18865,90036,797,3
CA-2018-118542,2018-12-05,standard class,CC-12550,90008,71,4
CA-2018-152737,2018-11-12,standard class,TS-21505,94122,569,5
CA-2018-109757,2018-09-09,second class,MD-17350,44312,431,5
CA-2017-130029,2017-07-06,first class,GT-14755,90049,798,3
CA-2018-168109,2018-07-03,same day,JK-15640,98105,379,0
US-2018-126081,2018-07-04,standard class,FC-14335,75150,351,5
CA-2018-117023,2018-08-12,standard class,JW-15955,11561,688,5
CA-2017-103163,2017-06-11,standard class,FM-14290,93309,745,4
CA-2017-104157,2017-07-29,standard class,MT-17815,39212,160,4
CA-2018-117807,2018-10-07,standard class,DK-13090,68025,136,6
CA-2016-121650,2016-12-16,standard class,KD-16495,49201,799,6
CA-2018-146535,2018-11-30,standard class,FM-14290,40475,179,6
CA-2015-154186,2015-12-15,second class,RA-19285,77070,645,2
CA-2017-164154,2017-09-17,standard class,NZ-18565,43615,195,6
CA-2018-148012,2018-12-15,standard class,KM-16225,19143,25,6
CA-2015-102869,2015-09-14,second class,LC-17140,19140,278,5
CA-2018-138310,2018-06-30,standard class,NP-18700,80219,274,4
CA-2018-112956,2018-08-27,standard class,TH-21550,21044,252,6
CA-2017-119683,2017-03-16,second class,CK-12595,10024,243,4
CA-2015-163559,2015-09-28,second class,ST-20530,10035,776,5
CA-2015-140228,2015-05-03,standard class,GB-14530,43055,493,5
US-2017-131674,2017-12-01,second class,NC-18535,75217,800,2
CA-2018-112529,2018-11-21,first class,SC-20770,78207,95,2
CA-2018-141929,2018-09-08,standard class,RA-19285,90004,431,4
CA-2017-109743,2017-09-29,standard class,SH-19975,37167,801,7
CA-2015-159184,2015-09-19,standard class,JC-15775,31204,60,5
CA-2018-113530,2018-05-21,second class,BC-11125,94109,198,2
CA-2018-155957,2018-11-30,standard class,CC-12610,43229,163,4
CA-2017-145177,2017-11-14,standard class,PP-18955,45503,276,4
CA-2015-156594,2015-12-23,second class,MC-17845,90008,349,3
CA-2015-146528,2015-07-27,second class,VF-21715,90045,646,2
CA-2018-109960,2018-12-11,second class,DB-13210,48234,25,2
CA-2018-168102,2018-04-30,standard class,CP-12340,32216,469,6
CA-2018-158036,2018-09-14,standard class,DB-13555,43017,743,6
CA-2016-128083,2016-03-17,standard class,EB-13750,33317,802,5
CA-2017-155005,2017-06-15,second class,SC-20050,49201,803,2
US-2018-129777,2018-07-09,standard class,FM-14290,2169,379,6
CA-2015-129364,2015-12-13,standard class,TB-21250,97301,804,5
CA-2017-104969,2017-04-14,standard class,EH-14125,45373,113,6
CA-2018-154109,2018-11-11,standard class,ML-17410,19143,33,5
CA-2016-132626,2016-07-14,standard class,BT-11680,20735,495,5
CA-2017-102792,2017-12-19,standard class,JC-15340,92503,144,6
CA-2017-108567,2017-05-24,standard class,DB-13210,34952,201,4
CA-2018-140760,2018-06-05,second class,DO-13435,85204,386,3
US-2016-131359,2016-11-02,second class,FA-14230,80219,536,3
CA-2017-142097,2017-10-20,standard class,QJ-19255,22153,591,5
CA-2015-140039,2015-09-17,standard class,ON-18715,85281,78,4
CA-2018-160416,2018-11-18,second class,AD-10180,10701,27,5
CA-2016-104941,2016-06-19,standard class,DH-13075,35601,321,6
CA-2018-160087,2018-03-22,standard class,EN-13780,75220,209,4
CA-2015-120544,2015-11-27,standard class,SS-20140,75150,447,4
CA-2018-113670,2018-10-17,first class,RS-19765,90045,385,2
CA-2018-166198,2018-04-24,first class,JW-15955,98103,338,3
CA-2015-135608,2015-12-10,second class,JK-15625,98502,804,2
CA-2018-144568,2018-06-02,standard class,JO-15550,68104,116,4
CA-2017-142370,2017-09-23,standard class,TP-21130,31907,206,4
CA-2017-105900,2017-09-23,standard class,BS-11590,47201,31,6
CA-2017-151155,2017-12-24,standard class,AB-10255,39212,790,4
CA-2018-144036,2018-11-26,standard class,FO-14305,77070,805,4
CA-2018-127264,2018-04-05,first class,SA-20830,60653,295,2
CA-2017-151512,2018-01-02,standard class,SH-19975,80219,409,7
CA-2017-165169,2017-06-11,standard class,JL-15235,19711,346,6
CA-2016-109575,2016-09-23,standard class,KH-16630,20735,186,5
CA-2018-168193,2018-03-11,second class,RM-19750,10011,806,5
CA-2017-115476,2017-03-17,same day,VM-21835,19711,628,0
CA-2017-133340,2017-12-13,standard class,LH-17155,49201,10,4
CA-2017-137848,2017-01-21,standard class,WB-21850,10011,706,6
CA-2015-113047,2015-10-24,same day,AP-10915,29730,651,0
CA-2017-149979,2017-09-28,second class,RA-19915,31907,807,5
CA-2018-161956,2018-08-29,second class,DR-12880,90301,499,2
CA-2017-111283,2017-03-04,standard class,LC-16870,43055,808,4
CA-2016-167745,2016-09-23,standard class,GB-14530,90049,186,5
CA-2017-156251,2017-08-18,second class,TS-21160,53214,484,5
CA-2018-125878,2018-03-02,standard class,MH-18025,60623,809,5
CA-2017-163153,2017-03-25,standard class,DM-12955,77036,750,4
CA-2016-103205,2016-12-10,second class,JJ-15760,77036,488,2
US-2015-102715,2015-04-13,second class,JK-15370,33180,810,2
US-2018-148768,2018-12-02,second class,PN-18775,33180,270,2
CA-2018-118521,2018-02-20,standard class,LF-17185,10035,811,4
CA-2015-149643,2015-11-20,standard class,RH-19510,66502,812,4
CA-2016-135314,2016-07-14,second class,MC-17575,19120,495,5
CA-2018-112487,2018-12-30,standard class,TC-21535,43229,813,4
CA-2017-169971,2017-09-09,standard class,IL-15100,77041,814,5
CA-2015-107139,2015-07-11,standard class,DP-13390,90004,211,6
CA-2016-163762,2016-12-01,standard class,JE-15475,10024,121,4
US-2015-117163,2015-02-02,standard class,EJ-13720,92037,815,6
CA-2018-121314,2018-09-26,first class,BE-11410,33178,330,3
CA-2018-147760,2018-11-05,first class,KL-16555,27405,404,1
CA-2017-156503,2017-10-20,standard class,NC-18415,28540,425,6
CA-2016-113628,2016-11-19,standard class,AH-10690,33317,816,7
CA-2018-147753,2018-03-05,same day,PK-19075,53209,817,0
CA-2016-103961,2016-11-09,standard class,NG-18430,62301,510,4
CA-2017-152471,2017-07-08,same day,ZD-21925,32216,538,0
CA-2016-102582,2016-09-19,standard class,NW-18400,36608,360,4
CA-2018-141873,2018-10-14,standard class,HG-14845,10024,383,5
CA-2016-140984,2016-09-18,standard class,CC-12685,10011,504,4
CA-2018-141733,2018-05-11,standard class,RW-19540,48234,818,4
CA-2015-100363,2015-04-15,standard class,JM-15655,85301,819,7
CA-2015-126760,2015-08-02,standard class,KM-16720,89031,820,7
CA-2015-101931,2015-10-31,first class,TS-21370,90049,821,3
CA-2018-129000,2018-11-27,second class,SZ-20035,48187,822,2
CA-2016-142377,2016-12-09,standard class,MS-17980,65807,689,5
CA-2018-130526,2018-11-29,first class,GT-14755,61107,163,3
US-2018-131849,2018-06-10,standard class,GH-14410,94122,823,4
US-2018-105389,2018-10-28,second class,DM-13015,78207,710,5
CA-2015-140816,2015-12-20,same day,TC-21295,80229,349,0
CA-2018-154039,2018-02-22,standard class,JK-16120,60653,824,5
CA-2015-135755,2015-05-10,standard class,NC-18415,10701,440,7
CA-2018-123246,2018-10-19,second class,AJ-10960,92037,128,2
CA-2015-124709,2015-07-29,second class,GW-14605,94122,825,2
CA-2016-132486,2016-10-27,second class,JF-15355,92105,826,4
CA-2017-136231,2017-09-07,second class,DM-13015,37604,141,2
CA-2017-140641,2017-11-02,standard class,EP-13915,33614,74,5
CA-2015-151001,2015-04-07,first class,JG-15805,62521,766,2
CA-2016-129896,2016-06-20,standard class,PF-19120,85234,827,5
CA-2015-152849,2015-07-12,standard class,DW-13195,37918,211,7
CA-2017-167759,2017-03-08,second class,CC-12670,47401,740,5
CA-2015-100895,2015-06-06,standard class,SV-20785,30076,219,4
US-2017-144547,2017-11-14,standard class,MS-17770,77036,276,4
CA-2018-134285,2018-12-12,standard class,DS-13180,78207,183,5
CA-2018-102267,2018-12-04,standard class,SC-20800,78539,270,4
CA-2018-157980,2018-12-09,first class,SH-20395,43615,183,2
CA-2016-121097,2016-01-08,standard class,SF-20965,77520,828,5
CA-2016-151043,2016-11-20,standard class,MG-17680,19143,629,6
US-2016-119312,2016-10-07,second class,CS-12400,90045,562,5
CA-2016-167010,2016-04-10,standard class,VT-21700,19143,44,5
CA-2018-126788,2018-06-06,first class,AB-10105,77581,829,1
CA-2018-148068,2018-09-25,standard class,MM-18280,10035,48,7
US-2018-142573,2018-07-23,standard class,ML-17410,85023,830,5
CA-2017-110044,2017-07-02,second class,RF-19735,60610,831,4
CA-2018-146920,2018-09-01,standard class,SC-20305,60623,643,4
CA-2015-103940,2015-09-21,standard class,BN-11515,98103,767,4
CA-2017-162082,2017-03-17,first class,JS-15880,78550,470,3
CA-2017-132094,2017-09-02,standard class,VG-21805,19140,308,7
CA-2018-123001,2018-09-08,standard class,AW-10840,93309,283,6
CA-2016-118955,2016-06-20,standard class,LS-17230,75051,318,4
CA-2018-160458,2018-05-29,second class,EH-13945,38109,738,2
CA-2017-133144,2017-05-21,second class,DO-13435,90036,832,5
CA-2018-167871,2018-11-23,standard class,AF-10870,33030,464,5
CA-2017-119963,2017-11-22,standard class,SN-20710,77506,833,4
US-2017-151862,2017-03-08,standard class,ON-18715,80219,332,7
CA-2015-133228,2015-04-09,standard class,MS-17710,48205,443,5
CA-2017-156573,2017-06-02,standard class,RB-19360,37211,172,4
CA-2016-113901,2016-10-24,standard class,NH-18610,48227,266,5
CA-2018-134838,2018-02-20,first class,ED-13885,90045,714,1
CA-2017-120257,2017-09-28,standard class,PW-19240,19140,801,6
CA-2015-164910,2015-11-17,second class,DM-13345,28806,634,5
CA-2017-149902,2017-04-06,standard class,DW-13540,10024,142,5
CA-2017-146010,2017-05-23,first class,EH-14125,80906,201,3
US-2016-163685,2016-06-05,standard class,KE-16420,78207,834,4
CA-2015-135090,2015-11-26,standard class,SP-20920,90036,660,4
CA-2016-132374,2016-02-24,second class,PS-19045,48310,835,2
CA-2017-167556,2017-04-02,standard class,JM-15250,10009,796,4
CA-2018-101308,2018-10-07,standard class,FG-14260,98105,227,5
CA-2015-114517,2015-12-27,standard class,TH-21235,10024,758,4
CA-2017-135265,2017-07-09,second class,CC-12370,90045,221,2
CA-2018-112333,2018-04-14,standard class,KF-16285,7060,836,6
CA-2015-122588,2015-11-27,second class,AR-10540,2895,550,2
CA-2015-137589,2015-11-08,standard class,MS-17770,17602,837,5
CA-2016-161998,2016-05-05,standard class,DB-13120,33614,414,4
CA-2016-105627,2016-03-12,standard class,DK-12895,53142,838,4
CA-2015-116834,2015-10-16,standard class,Dp-13240,98115,762,5
CA-2017-145730,2017-03-08,standard class,CC-12220,78207,740,5
US-2016-168732,2016-12-16,standard class,KM-16660,30076,799,6
CA-2016-107468,2016-12-22,standard class,MK-17905,80027,605,4
CA-2018-100811,2018-11-24,first class,CC-12475,19143,519,3
